Open Street (yes/no), Latitude, Longitude 
no,-73.88416,40.764507
no,-73.99067,40.69456
no,-73.99682,40.66919
no,-74.00676,40.65207
no,-73.98453,40.696033
no,-73.93226,40.729626
no,-73.91799,40.73725
no,-73.90625,40.748127
no,-73.925964,40.731304
no,-73.83599,40.694416
no,-74.1653,40.55747
no,-74.180435,40.54653
no,-74.1294,40.608223
no,-73.706154,40.753963
no,-74.181404,40.565235
no,-73.802864,40.71528
no,-73.819176,40.78025
no,-73.77721,40.708935
no,-74.03465,40.6089
no,-73.99412,40.599335
no,-73.88132,40.68578
no,-73.94009,40.7091
no,-73.94281,40.73272
no,-73.94425,40.6997
no,-73.90952,40.6975
no,-73.89695,40.815628
no,-73.93116,40.826523
no,-73.91834,40.823383
no,-73.90625,40.818157
no,-73.929375,40.7968
no,-73.91807,40.84036
no,-73.913864,40.843975
no,-73.85326,40.734978
no,-73.879906,40.74099
no,-73.81733,40.765354
no,-73.925415,40.656956
no,-73.81683,40.74126
no,-73.83884,40.679863
no,-73.84318,40.672146
no,-73.84071,40.66252
no,-73.86208,40.7122
no,-73.8615,40.833588
no,-73.93802,40.6416
no,-73.94077,40.649452
no,-73.95254,40.663803
no,-73.92726,40.659336
no,-73.88359,40.84709
no,-73.89752,40.843994
no,-73.871574,40.681686
no,-73.95009,40.674313
no,-73.87532,40.76301
no,-73.912575,40.753304
no,-73.87712,40.752586
no,-74.00561,40.65318
no,-73.94992,40.676094
no,-73.8915,40.68836
no,-74.063126,40.5956
no,-73.965645,40.588886
no,-74.13761,40.629257
no,-74.14184,40.63358
no,-73.73857,40.666397
no,-73.88755,40.82256
no,-73.86097,40.83328
no,-73.85004,40.827595
no,-73.895454,40.8666
no,-73.95986,40.77364
no,-73.93274,40.637215
no,-73.936935,40.805042
no,-73.94476,40.82403
no,-73.94701,40.6775
no,-73.866104,40.73725
no,-73.767136,40.666695
no,-73.86434,40.761143
no,-74.0088,40.656963
no,-73.990944,40.700768
no,-74.09108,40.61861
no,-73.789665,40.788628
no,-73.7811,40.766357
no,-73.75711,40.76229
no,-73.91892,40.80321
no,-73.861595,40.734768
no,-73.77183,40.744144
no,-73.817535,40.731777
no,-73.96864,40.607105
no,-73.98436,40.62026
no,-73.95117,40.623863
no,-73.967476,40.634724
no,-73.97892,40.619755
no,-74.00501,40.636425
no,-74.00516,40.63283
no,-73.92096,40.741364
no,-73.84051,40.781693
no,-73.72125,40.756786
no,-73.734604,40.6722
no,-73.7417,40.731792
no,-73.77865,40.71391
no,-73.82739,40.849247
no,-73.874275,40.73648
no,-73.863434,40.73195
no,-73.83764,40.74233
no,-73.90893,40.66255
no,-73.90471,40.64359
no,-73.88939,40.66545
no,-73.89752,40.843994
no,-73.88724,40.844635
no,-73.915985,40.859444
no,-73.906105,40.86148
no,-73.85261,40.75254
no,-73.9603,40.69635
no,-73.82782,40.716713
no,-73.87616,40.771576
no,-73.945625,40.594646
no,-73.94564,40.59472
no,-73.85766,40.73367
no,-73.81753,40.77452
no,-73.937706,40.745235
no,-73.94531,40.73955
no,-73.91503,40.769485
no,-73.76716,40.75565
no,-73.98178,40.578266
no,-73.88788,40.67046
no,-73.909386,40.684513
no,-73.862526,40.840267
no,-73.873604,40.824432
no,-73.886116,40.84047
no,-73.863945,40.840042
no,-73.97268,40.592438
no,-73.958206,40.587543
no,-73.92847,40.611614
no,-74.00403,40.620136
no,-73.89893,40.756298
no,-73.91978,40.77052
no,-74.03375,40.607643
no,-73.95513,40.689445
no,-73.941956,40.672077
no,-73.91152,40.683502
no,-73.96482,40.688324
no,-73.937386,40.748924
no,-73.90216,40.75193
no,-74.09997,40.578583
no,-73.79815,40.681114
no,-73.76673,40.596325
no,-74.165,40.540447
no,-74.16381,40.58676
no,-74.230446,40.524612
no,-73.761185,40.68645
no,-73.7315,40.711468
no,-73.79117,40.702293
no,-73.73673,40.679024
no,-73.76249,40.717785
no,-73.83012,40.70906
no,-73.73049,40.700905
no,-73.742744,40.695957
no,-73.74935,40.715145
no,-73.81534,40.700436
no,-73.83258,40.712196
no,-73.82043,40.70978
no,-73.74467,40.66552
no,-73.78375,40.707943
no,-73.82429,40.71263
no,-73.82019,40.716824
no,-73.782135,40.684544
no,-73.732994,40.71256
no,-73.81636,40.714935
no,-73.82308,40.716526
no,-73.74294,40.716587
no,-73.81082,40.715977
no,-73.95292,40.71406
no,-73.94938,40.714066
no,-73.944275,40.713795
no,-73.87958,40.672985
no,-73.92517,40.6981
no,-73.919815,40.688213
no,-73.87839,40.67974
no,-73.87806,40.681973
no,-73.94465,40.702312
no,-73.892334,40.68057
no,-73.868065,40.69118
no,-73.91315,40.68665
no,-73.91487,40.696823
no,-73.92803,40.70994
no,-73.93452,40.70042
no,-73.86761,40.684956
no,-73.87897,40.674385
no,-73.896515,40.674397
no,-73.93611,40.69745
no,-73.94533,40.7306
no,-73.94781,40.71808
no,-73.94476,40.71976
no,-73.93416,40.71442
no,-73.97876,40.719933
no,-73.81718,40.75662
no,-73.83748,40.743767
no,-73.88412,40.733093
no,-73.79919,40.738136
no,-73.8324,40.752316
no,-73.85392,40.72703
no,-73.82855,40.756027
no,-73.80296,40.73828
no,-74.00935,40.72899
no,-73.991714,40.744423
no,-73.974266,40.73771
no,-73.97972,40.760857
no,-73.97853,40.736855
no,-73.99279,40.74456
no,-73.99215,40.7591
no,-73.89499,40.66782
no,-73.88609,40.670727
no,-73.95056,40.59487
no,-73.90163,40.67553
no,-73.893074,40.65749
no,-73.93539,40.621216
no,-73.86113,40.67031
no,-73.855095,40.665646
no,-73.883575,40.6711
no,-73.90248,40.66771
no,-73.88242,40.64844
no,-73.87058,40.67765
no,-73.88629,40.652752
no,-73.89551,40.66077
no,-73.91367,40.730442
no,-73.90182,40.7228
no,-73.84913,40.7133
no,-73.842094,40.68537
no,-73.84046,40.65736
no,-73.83808,40.68424
no,-73.85587,40.703632
no,-73.88721,40.72861
no,-73.90808,40.592815
no,-74.015785,40.625336
no,-73.94826,40.613636
no,-73.9422,40.62241
no,-73.96751,40.63483
no,-73.97445,40.61642
no,-73.95447,40.62106
no,-73.94833,40.629055
no,-73.97227,40.63517
no,-73.97712,40.624947
no,-73.97088,40.63372
no,-73.97744,40.74954
no,-73.95269,40.646744
yes,-73.97351,40.647594
no,-73.950676,40.643127
no,-73.92936,40.64213
no,-73.960434,40.65807
no,-73.94284,40.662846
no,-73.93787,40.6638
no,-73.95608,40.675926
no,-73.95705,40.661964
no,-73.943954,40.65578
no,-73.95224,40.664616
no,-73.97306,40.677998
no,-73.925606,40.668495
no,-73.90283,40.881687
no,-73.90362,40.857018
no,-73.89537,40.846516
no,-73.90479,40.87892
no,-73.9092,40.84497
no,-73.91836,40.85535
no,-73.75739,40.665836
no,-73.89226,40.766155
no,-73.959946,40.721977
no,-73.70768,40.74356
no,-73.77717,40.722343
no,-73.791664,40.704853
no,-73.86934,40.76199
no,-73.90784,40.756996
no,-73.92165,40.67887
no,-73.8806,40.750137
no,-73.91151,40.754555
no,-73.967064,40.68432
no,-73.97525,40.685406
no,-73.99959,40.673107
yes,-73.917274,40.683304
no,-73.949684,40.678543
no,-73.8125,40.687443
no,-73.934784,40.73555
no,-73.81881,40.674004
no,-73.83719,40.684494
no,-73.83538,40.70347
no,-73.80647,40.698406
no,-73.82418,40.686234
no,-74.07781,40.57925
no,-73.76882,40.709805
no,-74.13867,40.58902
no,-73.82236,40.786854
no,-74.08175,40.61731
no,-73.992584,40.59168
no,-73.983284,40.57915
no,-74.12064,40.63426
no,-74.06518,40.612774
no,-73.745865,40.697777
no,-73.73226,40.720375
no,-73.780556,40.708424
no,-73.87363,40.681175
no,-73.94637,40.695705
no,-73.91218,40.821484
no,-73.9044,40.8325
no,-73.89229,40.818893
no,-73.87168,40.863632
no,-73.83494,40.86451
no,-73.90851,40.853813
no,-73.927956,40.831203
no,-73.929474,40.8396
no,-73.756645,40.749283
no,-73.86808,40.663788
no,-73.904396,40.660034
no,-73.91414,40.66018
no,-73.908134,40.659477
no,-73.85956,40.713394
no,-73.84095,40.680164
no,-74.005936,40.628643
no,-74.00066,40.619926
no,-73.94913,40.613052
no,-73.97185,40.624027
no,-73.93272,40.655212
no,-73.88,40.87327
no,-73.88043,40.874897
no,-73.907295,40.844883
no,-73.90697,40.8504
no,-73.89918,40.84097
no,-73.906006,40.84944
no,-73.91282,40.861862
no,-73.849335,40.898525
no,-73.99472,40.75048
no,-73.90052,40.76757
no,-73.97525,40.685406
no,-74.00359,40.679485
no,-73.91611,40.766605
no,-73.92542,40.76791
no,-73.90209,40.6995
no,-73.78452,40.666786
no,-74.2158,40.54131
no,-73.72674,40.689735
no,-73.73921,40.66563
no,-73.93824,40.84691
no,-73.94348,40.83089
no,-73.94667,40.82653
no,-73.92822,40.816532
no,-73.94063,40.78515
no,-73.928604,40.644493
no,-73.940605,40.63908
no,-74.00215,40.652954
no,-73.964935,40.63885
no,-73.86334,40.888718
no,-73.85877,40.884777
no,-73.90107,40.868282
no,-73.94791,40.792927
no,-73.801636,40.686115
no,-73.86074,40.739635
no,-73.87933,40.836975
no,-73.86137,40.89466
no,-73.81924,40.676132
no,-73.805336,40.59052
no,-73.75324,40.680115
no,-73.7281,40.711033
no,-73.94802,40.70379
no,-73.955536,40.711864
no,-73.92314,40.863415
no,-73.9555,40.788685
no,-73.969345,40.785294
no,-73.91475,40.84434
no,-73.7564,40.74947
no,-73.857346,40.68389
no,-73.85322,40.688946
no,-73.94321,40.645485
no,-73.95602,40.652313
no,-73.93927,40.671032
no,-73.91699,40.858162
no,-73.906456,40.83867
no,-73.8965,40.622643
no,-73.96012,40.756367
no,-73.866875,40.73319
no,-73.95746,40.631226
no,-73.821175,40.675945
no,-73.92239,40.701103
no,-73.97065,40.682415
no,-73.88073,40.756046
no,-73.76142,40.69264
no,-74.10113,40.57731
no,-73.92486,40.841496
no,-73.91772,40.834507
no,-73.76673,40.596325
no,-73.87958,40.672985
no,-73.85255,40.754864
no,-73.883385,40.749844
no,-73.85499,40.75278
no,-73.85463,40.742683
no,-73.86714,40.75561
no,-73.91626,40.784943
no,-73.88046,40.75982
no,-73.91024,40.752975
no,-73.87345,40.758694
no,-73.91024,40.752975
no,-73.93897,40.849297
no,-73.89722,40.826057
no,-73.86097,40.83328
no,-73.8553,40.826145
no,-73.85023,40.828438
no,-73.86412,40.835438
no,-73.892845,40.820972
no,-73.88638,40.8309
no,-73.87001,40.83082
no,-73.9044,40.8325
no,-73.9105,40.830738
no,-73.915634,40.825974
no,-73.87451,40.823902
no,-73.87071,40.880722
no,-73.85496,40.859745
no,-73.89836,40.891323
no,-73.851814,40.85088
no,-73.82768,40.83236
no,-73.84603,40.829205
no,-73.8539,40.86376
no,-73.817535,40.822865
no,-73.86356,40.895374
no,-73.82943,40.839787
no,-73.914505,40.80556
no,-73.94423,40.78393
no,-73.91444,40.803844
no,-73.91416,40.849964
no,-73.908455,40.806477
no,-73.94473,40.783245
no,-73.93072,40.83057
no,-73.909225,40.8518
no,-73.94568,40.781944
no,-73.92541,40.825115
no,-73.93012,40.81934
no,-73.91737,40.80405
no,-73.94579,40.79292
no,-73.85592,40.730293
no,-73.81517,40.765266
no,-73.85406,40.736576
no,-73.82621,40.746555
no,-73.80194,40.736332
no,-73.78932,40.742104
no,-73.8271,40.75714
no,-73.861595,40.734768
no,-73.77179,40.744465
no,-73.8065,40.73851
no,-73.84899,40.738415
no,-73.862366,40.730137
no,-73.82987,40.753494
no,-73.85266,40.73706
no,-73.97213,40.743156
no,-74.001434,40.747402
no,-73.9794,40.73476
no,-73.97514,40.732956
yes,-73.98034,40.72628
no,-73.99629,40.739613
no,-73.99132,40.760265
no,-73.99408,40.76155
no,-73.98667,40.766617
no,-73.9792,40.77178
no,-73.9727,40.749157
no,-73.895004,40.630383
no,-73.90019,40.658672
no,-73.895546,40.670624
no,-73.90611,40.63026
no,-73.89397,40.672176
no,-73.92053,40.61394
no,-73.892365,40.63496
no,-73.87742,40.671997
no,-73.90269,40.675785
no,-73.8908,40.654427
no,-73.941895,40.600426
no,-73.911514,40.657383
no,-73.9564,40.62573
no,-73.90947,40.660873
no,-73.88222,40.6545
no,-73.86746,40.66524
no,-73.877945,40.640034
no,-73.89612,40.657753
no,-73.893845,40.66798
no,-73.886696,40.656204
no,-73.94522,40.59249
no,-73.906456,40.726624
no,-73.85744,40.705032
no,-73.834114,40.678852
no,-73.84609,40.67853
no,-73.85634,40.670555
no,-73.85222,40.66605
no,-73.9089,40.726067
no,-74.03462,40.619026
no,-73.96617,40.60151
no,-73.94051,40.60664
no,-73.98304,40.610317
no,-73.99838,40.637894
no,-73.97157,40.629986
no,-73.953514,40.62605
no,-73.98073,40.639088
no,-73.939995,40.621162
no,-73.961716,40.617817
no,-73.967865,40.74835
no,-73.97405,40.747295
no,-73.965675,40.762802
no,-73.977646,40.74639
no,-73.98292,40.742023
no,-73.94898,40.768875
no,-73.95235,40.783936
no,-73.96434,40.7606
yes,-73.990074,40.74088
no,-73.95269,40.77234
no,-73.982506,40.73855
no,-73.94463,40.64351
no,-73.91947,40.64024
no,-73.98902,40.658688
no,-73.956566,40.65745
no,-73.98836,40.64456
no,-73.937744,40.629913
no,-73.96191,40.65487
no,-73.95211,40.647156
no,-73.98631,40.66917
no,-73.93251,40.62788
no,-73.91918,40.63747
no,-73.92984,40.632755
no,-73.95566,40.64663
no,-73.98834,40.662804
no,-73.96622,40.65319
no,-73.93581,40.630028
no,-73.91276,40.646328
no,-73.93162,40.663555
no,-73.923225,40.659107
no,-73.931335,40.66059
no,-73.922745,40.663456
no,-73.9339,40.66895
no,-73.95975,40.66336
no,-73.92542,40.670277
no,-73.950676,40.66807
no,-73.94784,40.661743
no,-73.947586,40.659477
no,-73.92248,40.670116
no,-73.8545,40.892475
no,-73.87683,40.871117
no,-73.85781,40.899815
no,-73.83661,40.877476
no,-73.8602,40.867184
no,-73.86188,40.893143
no,-73.85823,40.879635
no,-73.84807,40.894436
no,-73.86237,40.884388
no,-73.900894,40.845238
no,-73.905174,40.875122
no,-73.89752,40.843994
no,-73.88312,40.84827
no,-73.90266,40.870583
no,-73.89708,40.862534
no,-73.909294,40.857944
no,-73.86327,40.834114
no,-73.90924,40.86667
no,-73.898285,40.86033
no,-73.86713,40.83674
no,-73.90646,40.861053
no,-73.94738,40.810276
no,-73.94795,40.81458
no,-73.947845,40.809643
no,-73.953705,40.798775
no,-73.95456,40.81574
yes,-73.94782,40.804585
no,-73.93719,40.8076
no,-73.94065,40.805737
no,-73.95615,40.694576
no,-74.12343,40.56991
no,-73.975044,40.635876
no,-73.77772,40.722095
no,-73.922585,40.84474
no,-73.98215,40.618942
no,-73.84875,40.890648
no,-73.99446,40.632782
no,-73.933174,40.650475
no,-73.75903,40.66137
no,-73.87451,40.74331
no,-73.880806,40.727
no,-73.84003,40.6762
no,-73.938416,40.587414
no,-73.9818,40.59387
no,-73.91119,40.709866
no,-73.906006,40.84944
no,-73.90203,40.75119
no,-73.89438,40.866066
no,-73.92693,40.730137
no,-73.98216,40.731205
no,-73.86576,40.854458
no,-73.98412,40.75484
no,-73.98468,40.638733
no,-73.87624,40.82383
no,-73.94282,40.692356
no,-73.98352,40.75565
no,-73.844376,40.74045
no,-73.85301,40.89999
no,-73.89643,40.860996
no,-73.9023,40.862717
no,-73.839516,40.742676
no,-73.9643,40.609776
no,-73.8965,40.622643
no,-73.961105,40.755516
no,-73.843445,40.862766
no,-73.90445,40.8695
no,-73.97312,40.740326
no,-73.750046,40.665855
no,-73.85022,40.759716
no,-73.91503,40.83932
no,-73.77568,40.673386
no,-73.84116,40.74197
no,-73.841415,40.78169
no,-73.88723,40.755363
no,-73.74548,40.7549
no,-73.92289,40.760784
no,-73.88008,40.89711
no,-73.886826,40.662014
no,-74.087494,40.61293
no,-73.95648,40.771385
no,-74.120926,40.606358
no,-73.867714,40.8252
no,-73.921486,40.820198
no,-73.87329,40.83801
no,-73.87329,40.83801
no,-73.75247,40.710316
no,-73.9894,40.723175
no,-73.865135,40.73375
no,-73.951515,40.812008
no,-73.75663,40.68476
no,-73.87329,40.83801
no,-73.87329,40.83801
no,-73.89435,40.858154
no,-73.789536,40.666008
no,-73.75945,40.72106
no,-74.00091,40.725773
no,-73.80204,40.665245
no,-74.01397,40.638153
no,-73.9586,40.6104
no,-73.91468,40.85394
no,-73.97269,40.652637
no,-73.851166,40.84271
no,-73.814316,40.742973
no,-73.722916,40.724792
no,-73.95101,40.597263
no,-73.791664,40.704853
no,-73.828285,40.75539
no,-73.936646,40.6224
no,-73.97229,40.79398
no,-73.90001,40.852516
no,-73.96734,40.58153
no,-73.86208,40.67421
no,-73.90468,40.8511
no,-74.202774,40.525906
no,-73.89098,40.87016
no,-74.14111,40.572422
no,-73.92056,40.743374
no,-73.89653,40.814304
no,-73.87056,40.768726
no,-73.827835,40.75425
no,-73.86125,40.886395
no,-73.92033,40.869
no,-73.932,40.851696
no,-73.84573,40.741234
no,-73.87282,40.827976
no,-73.86121,40.826088
no,-73.775475,40.743427
no,-73.843285,40.709244
no,-73.88922,40.86581
no,-73.85877,40.750717
no,-73.766685,40.661125
no,-73.93666,40.669098
no,-73.89737,40.694107
no,-73.92781,40.769886
no,-73.95836,40.760536
no,-73.94715,40.675945
no,-73.7711,40.67824
no,-73.960526,40.58945
no,-73.96797,40.683723
no,-73.9317,40.765224
no,-73.87261,40.68992
no,-73.9097,40.8746
no,-73.87247,40.763283
no,-73.744286,40.753788
no,-73.81743,40.77812
no,-73.8085,40.706085
no,-74.0871,40.64033
no,-74.082825,40.62901
no,-73.75632,40.726448
no,-73.741875,40.695683
no,-73.784325,40.697426
no,-73.876686,40.688084
no,-73.9863,40.72224
no,-73.95338,40.699406
no,-73.99315,40.727867
no,-73.9225,40.86241
no,-73.972534,40.799145
no,-73.85004,40.827595
no,-73.9226,40.806156
no,-73.91494,40.845104
no,-73.92013,40.812893
no,-73.874275,40.73648
no,-73.98157,40.732643
no,-73.90788,40.673565
no,-73.99032,40.76161
no,-73.90416,40.632954
no,-73.89738,40.609642
no,-73.837105,40.72408
no,-73.89552,40.7099
no,-73.890564,40.70113
no,-73.87768,40.7231
no,-74.02751,40.61696
no,-73.94837,40.64853
no,-73.95631,40.65505
no,-73.93075,40.66246
no,-73.93116,40.65885
no,-73.85335,40.84247
no,-73.903824,40.839268
no,-73.89578,40.864227
no,-73.93624,40.820435
no,-73.9453,40.8284
no,-73.8319,40.856625
no,-73.895744,40.85814
no,-73.77163,40.68089
yes,-73.91213,40.66367
no,-73.936646,40.6224
no,-73.931335,40.679367
no,-73.936356,40.745068
no,-73.9038,40.742695
no,-73.911,40.762012
no,-73.76881,40.66377
no,-73.80214,40.697346
no,-73.82506,40.686028
no,-73.76987,40.71593
yes,-73.93735,40.694485
no,-73.95699,40.70307
no,-73.88546,40.84175
no,-73.8953,40.82814
no,-73.870415,40.737335
no,-73.96849,40.75895
no,-73.87216,40.72312
no,-73.937874,40.611145
no,-73.96111,40.664062
no,-73.95528,40.670124
no,-73.863945,40.88146
no,-73.883835,40.87678
no,-73.9206,40.685913
no,-73.82431,40.824932
no,-73.89239,40.765743
no,-73.88604,40.75923
no,-74.00708,40.65477
no,-73.910934,40.676342
no,-73.8045,40.696167
no,-73.75873,40.76459
no,-73.811264,40.77001
no,-73.891655,40.65993
no,-73.932274,40.69731
no,-73.93871,40.707012
no,-73.90565,40.68238
no,-73.878944,40.686375
no,-73.8542,40.836147
no,-73.836365,40.865314
no,-73.93003,40.80119
no,-73.980896,40.75927
no,-73.987785,40.74977
no,-73.98831,40.764385
no,-73.88629,40.652752
no,-73.903824,40.661713
no,-74.01203,40.610157
no,-73.97433,40.632088
no,-73.9288,40.64638
no,-73.98112,40.65159
no,-73.93739,40.644905
no,-74.00155,40.60144
no,-73.9502,40.704395
no,-74.177956,40.626053
no,-73.95648,40.771385
no,-73.751854,40.70882
no,-73.87329,40.83801
no,-73.825165,40.836502
no,-73.74467,40.66552
no,-73.92126,40.864113
no,-73.879234,40.87367
no,-73.98391,40.69484
no,-73.735344,40.665257
no,-73.939224,40.848682
no,-73.825165,40.836502
no,-74.16409,40.61393
no,-73.98508,40.71908
no,-73.91886,40.634483
no,-73.95289,40.649643
no,-74.03165,40.622047
no,-73.892136,40.766685
no,-73.85515,40.750225
no,-73.91218,40.755764
no,-73.87009,40.7553
no,-73.87873,40.744457
no,-73.893715,40.774223
no,-73.87841,40.77074
no,-73.86886,40.73769
no,-73.85991,40.746387
no,-73.98869,40.696198
no,-73.97746,40.68405
no,-73.97917,40.683125
no,-73.98453,40.696033
no,-73.987114,40.69613
no,-73.98214,40.67707
no,-74.0006,40.672615
no,-73.92805,40.672016
no,-73.979614,40.682487
no,-73.95311,40.693306
yes,-73.96748,40.68175
no,-74.00056,40.6613
no,-73.94959,40.679634
no,-73.926125,40.678364
no,-74.006805,40.677944
no,-73.928986,40.688713
no,-73.99959,40.673107
no,-73.956825,40.679516
no,-73.9386,40.68581
no,-73.935455,40.740067
no,-73.93089,40.766064
no,-73.86276,40.687115
no,-73.914314,40.771523
no,-73.920395,40.732937
no,-73.91928,40.745007
no,-73.92566,40.75892
no,-73.93937,40.75723
no,-73.91755,40.75513
no,-73.86361,40.69544
no,-73.93288,40.76399
no,-73.90466,40.80876
no,-73.82824,40.68297
no,-73.81755,40.671856
no,-73.79986,40.674225
no,-73.7612,40.66682
no,-73.78266,40.683655
no,-73.828636,40.685654
no,-73.776375,40.679935
no,-73.82226,40.66496
no,-73.82971,40.69166
no,-73.761,40.666233
no,-73.775734,40.59567
no,-73.77233,40.681488
no,-73.826004,40.689953
no,-73.80666,40.687508
no,-74.12474,40.62509
no,-74.10127,40.591034
no,-74.14608,40.55464
no,-74.1926,40.562637
no,-74.10098,40.611816
no,-74.103516,40.616413
no,-74.20962,40.525227
no,-74.10081,40.610107
no,-74.146484,40.605225
no,-74.164604,40.589993
no,-74.11292,40.627136
no,-74.076454,40.601006
no,-73.80309,40.713715
no,-73.72321,40.754105
no,-73.79395,40.708622
no,-73.77774,40.710274
no,-73.78652,40.719734
no,-73.72452,40.724552
no,-73.74334,40.75426
no,-73.80001,40.738518
no,-73.77772,40.722095
no,-73.80129,40.77326
no,-73.72587,40.743145
no,-73.81117,40.788525
no,-74.06895,40.603832
no,-74.06509,40.601204
no,-74.10881,40.63392
no,-73.997635,40.60521
no,-73.99485,40.604435
no,-74.107346,40.63854
no,-74.0806,40.625664
no,-74.146706,40.624912
no,-73.99321,40.602535
no,-74.03613,40.639786
no,-74.08805,40.6377
no,-74.1321,40.63773
no,-73.97356,40.574818
no,-73.73586,40.713303
no,-73.735344,40.665257
no,-73.75813,40.689537
no,-73.74485,40.706963
no,-73.82154,40.710953
no,-73.82334,40.71606
no,-73.734604,40.6722
no,-73.800224,40.708447
no,-73.7887,40.707466
no,-73.753784,40.69797
no,-73.79175,40.725777
no,-73.894135,40.756794
yes,-73.87854,40.754414
yes,-73.889694,40.753242
no,-73.87914,40.747337
no,-73.87167,40.75126
no,-73.87722,40.74366
no,-73.86309,40.748802
no,-73.86438,40.74508
no,-73.89083,40.74906
no,-73.88183,40.74785
no,-73.85699,40.74727
no,-73.863815,40.746685
no,-73.88977,40.749184
no,-73.89083,40.74906
no,-73.87616,40.771576
no,-73.86715,40.739834
no,-73.85746,40.75403
no,-73.85256,40.739197
no,-73.86773,40.76981
no,-73.86359,40.75349
